idhh	idperson	idmother	idfather	idpartner	idorighh	idorigperson	xhh_s	xhh	dag	dgn	dec	dwt	dms	dhh	ddi	dur	deh	dct	dcz	les	loc	lfo	lcs	lindi	lindi01	yem	yse	yag	ytn	yds	bsa_s	boa_s	bed_s	tscee_s	tscer_s	ttn_s	ttb01_s	ttb02_s	ttb_s	tin_s	tva_s	arf	aec	sel_s	spl	splpf	ses	ses01	ses02	ils_head	ils_earns	ils_origy	ils_tax	ils_sicee	ils_sicse	ils_sicer	ils_pen	ils_benmt	ils_bennt	ils_benki	ils_ben	ils_dispy	ils_dispy_pf	ils_dispyki	ils_taxind	ils_sic	ils_bch	ils_bsa	ils_bsu	ils_bdi	ils_bun	ils_bag	ils_dispyx	ils_dispyx_pf	ils_con	ils_con_pf	ils_coicop01	ils_coicop02	ils_coicop03	ils_coicop04	ils_coicop05	ils_coicop06	ils_coicop07	ils_coicop08	ils_coicop09	ils_coicop10	ils_coicop11	ils_coicop12	il_exp_vat	tu_household_dv_HeadID	tu_household_dv_IsDependentChild	tu_household_dv_IsLoneParent	tu_household_dv_IsPartner
90	9005	0	9001	0	90	9005	0	0	0	0	0	81,94	1	0	0	1	0	101	1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9001	1	0	0
91	9101	0	0	9102	91	9101	1252,98	1162,51	54	1	0	81,94	2	1	0	1	5	101	1	3	2	1	0	10	12,09	1381,28	0	0	0	934,51	0	0	0	69,06	138,13	0	0	1381,28	1312,21	300,97	108,64	2	2	0	145,1	131,8	3,85	4	2	1	1381,28	1381,28	300,97	69,06	0	138,13	0	0	0	0	0	1011,24	902,6	1011,24	108,64	207,19	0	0	0	0	0	0	1011,24	902,6	1252,98	1144,34	316,47	3,58	88,58	74,74	69,96	75,37	106,84	7,21	22,99	0	143,83	2	679	9101	0	0	0
91	9102	0	0	9101	91	9102	0	0	54	0	0	81,94	2	0	0	1	5	101	1	3	2	1	1	10	12,09	558,96	0	0	0	397,66	0	0	0	27,95	55,9	0	0	558,96	531,01	105,67	0	0	0	0	145,1	131,8	0	0	0	0	558,96	558,96	105,67	27,95	0	55,9	0	0	0	0	0	425,34	425,34	425,34	0	83,84	0	0	0	0	0	0	425,34	425,34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9101	0	0	1
91	9103	9102	9101	0	91	9103	0	0	20	0	5	81,94	1	0	0	1	3	101	1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9101	0	0	0
91	9104	9102	9101	0	91	9104	0	0	15	1	3	81,94	1	0	0	1	1	101	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9101	1	0	0
92	9201	0	0	0	92	9201	671,9	737,02	21	1	3	104,9	1	1	0	1	1	101	1	6	-1	-1	0	0	0	0	0	0	0	423,22	386	0	0	0	0	0	0	0	0	0	69,61	3	2	1	145,1	131,8	4,1	4	2	1	0	0	0	0	0	0	0	386	0	0	386	386	316,39	386	69,61	0	0	386	0	0	0	0	386	316,39	671,9	602,29	186,09	2,36	57,37	49,39	46,22	52,41	74,9	4,77	15,19	0	91,21	1,33	435,05	9201	0	1	0
92	9202	0	0	0	92	9202	0	0	18	1	3	104,9	1	0	0	1	1	101	1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9201	0	0	0
92	9203	0	0	0	92	9203	0	0	16	0	3	104,9	1	0	0	1	1	101	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9201	1	0	0
92	9204	0	9201	0	92	9204	0	0	13	1	3	104,9	1	0	0	1	1	101	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9201	1	0	0
93	9301	0	0	9302	93	9301	2102,24	1942,64	56	1	0	104,9	2	1	0	1	3	101	1	2	7	1	0	2	2,42	0	1351,94	0	2613,29	961,81	0	0	0	0	0	0	1351,94	0	1351,94	310,9	183,52	2	3	0	145,1	131,8	4,55	5	2,24	1	1351,94	1351,94	310,9	0	0	0	0	0	0	0	0	1041,04	857,52	1041,04	183,52	0	0	0	0	0	0	0	1041,04	857,52	2102,24	1918,72	508,43	5,67	150,54	118,93	111,32	153,13	189,18	11,48	36,57	0	267,95	3,19	1146,99	9301	0	0	0
93	9302	0	0	9301	93	9302	0	0	49	0	0	104,9	2	0	0	1	5	101	1	3	4	1	0	11	13,3	1502,12	0	0	0	1013,39	0	0	0	75,11	150,21	0	0	1502,12	1427,02	329,67	0	0	0	0	145,1	131,8	0	0	0	0	1502,12	1502,12	329,67	75,11	0	150,21	0	0	0	0	0	1097,35	1097,35	1097,35	0	225,32	0	0	0	0	0	0	1097,35	1097,35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9301	0	0	1
93	9303	9302	9301	0	93	9303	0	0	27	1	0	104,9	1	0	0	1	3	101	1	3	7	0	0	2	2,42	290,44	0	0	0	266,12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	290,44	290,44	0	0	0	0	0	0	0	0	0	290,44	290,44	290,44	0	0	0	0	0	0	0	0	290,44	290,44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9301	0	0	0
93	9304	9302	9301	0	93	9304	0	0	17	0	3	104,9	1	0	0	1	1	101	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9301	1	0	0
93	9305	9302	9301	0	93	9305	0	0	9	1	2	104,9	1	0	0	1	0	101	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9301	1	0	0
94	9401	9402	0	0	94	9401	410,76	395,08	61	0	0	217,04	1	1	0	1	5	101	1	5	-1	-1	0	0	0	0	0	0	0	483,68	356	114	0	0	0	0	0	0	0	0	36,58	1	1	1	145,1	131,8	1,6	2	1,41	1	0	0	0	0	0	0	0	470	0	0	470	470	433,42	470	36,58	0	0	470	0	0	0	0	470	433,42	410,76	374,17	98,42	1,22	36,31	25,61	23,95	33,52	36,45	2,47	7,86	0	46,6	0,69	228,65	9401	0	0	0
94	9402	0	0	0	94	9402	0	0	89	0	0	217,04	5	0	1	1	2	101	1	8	-1	-1	0	0	0	0	0	0	0	84,64	0	114	0	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	114	0	0	114	114	114	114	0	0	0	114	0	0	0	0	114	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9401	0	0	0
95	9501	0	0	0	95	9501	405,95	392,98	63	0	0	217,04	1	1	0	1	2	101	1	2	6	0	0	1	1,21	0	0	0	0	266,02	165	114	0	0	0	0	0	0	0	0	36,92	3	1	1	145,1	131,8	0,8	1	1	1	0	0	0	0	0	0	0	279	0	0	279	279	242,08	279	36,92	0	0	279	0	0	0	0	279	242,08	405,95	369,03	93,04	1,26	32,32	26,4	24,73	29,83	38,63	2,55	8,13	0	47,12	0,71	230,75	9501	0	0	0
96	9601	0	0	9602	96	9601	915,67	851,11	78	1	0	217,04	2	1	0	1	2	101	1	4	-1	-1	0	0	0	0	0	0	0	84,64	0	84	0	0	0	0	0	0	0	0	80,52	3	2	0	145,1	131,8	2,5	3	1,73	1	0	0	0	0	0	0	0	84	0	0	84	84	3,48	84	80,52	0	0	84	0	0	0	0	84	3,48	915,67	835,15	216,33	2,6	71,67	54,05	50,59	58,13	86,16	5,21	16,63	0	106,77	1,45	503,25	9601	0	0	0
96	9602	0	0	9601	96	9602	0	0	75	0	0	217,04	2	0	0	1	2	101	1	7	-1	-1	0	0	0	0	0	0	0	84,64	0	84	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	84	0	0	84	84	84	84	0	0	0	84	0	0	0	0	84	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9601	0	0	1
96	9603	9602	9601	0	96	9603	0	0	49	1	0	217,04	4	0	0	1	5	101	1	3	4	1	0	4	4,84	1198,87	0	0	0	815,42	0	0	0	59,94	119,89	0	0	1198,87	1138,92	257,65	0	0	0	0	145,1	131,8	0	0	0	0	1198,87	1198,87	257,65	59,94	0	119,89	0	0	0	0	0	881,28	881,28	881,28	0	179,83	0	0	0	0	0	0	881,28	881,28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9601	0	0	0
97	9701	0	0	0	97	9701	1277,48	1207,23	73	1	0	115,7	5	1	0	1	3	101	1	4	-1	-1	0	0	0	0	0	0	0	84,64	0	84	0	0	0	0	0	0	0	0	112,39	3	3	0	145,1	131,8	5,8	7	2,65	1	0	0	0	0	0	0	0	84	0	0	84	84	-28,39	84	112,39	0	0	84	0	0	0	0	84	-28,39	1277,48	1165,09	346,31	3,37	92,33	70,56	66,04	80,29	114,33	6,81	21,71	0	162,43	1,89	702,43	9701	0	0	0
97	9702	0	9701	0	97	9702	0	0	45	0	0	115,7	4	0	0	1	3	101	1	7	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9701	0	0	0
97	9703	0	9701	0	97	9703	0	0	39	1	0	115,7	4	0	0	1	3	101	1	3	4	1	1	9	10,88	900,11	0	0	0	620,38	0	0	0	45,01	90,01	0	0	900,11	855,11	186,69	0	0	0	0	145,1	131,8	0	0	0	0	900,11	900,11	186,69	45,01	0	90,01	0	0	0	0	0	668,41	668,41	668,41	0	135,02	0	0	0	0	0	0	668,41	668,41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9701	0	0	0
97	9704	0	9701	9705	97	9704	0	0	35	1	0	115,7	1	0	0	1	5	101	1	3	3	1	0	4	4,84	711,86	0	0	0	497,48	0	0	0	35,59	71,19	0	0	711,86	676,27	141,98	0	0	0	0	145,1	131,8	0	0	0	0	711,86	711,86	141,98	35,59	0	71,19	0	0	0	0	0	534,28	534,28	534,28	0	106,78	0	0	0	0	0	0	534,28	534,28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9701	0	0	0
97	9705	0	0	9704	97	9705	0	0	37	0	0	115,7	1	0	0	1	5	101	1	7	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9701	0	0	0
97	9706	9705	9704	0	97	9706	0	0	14	0	3	115,7	1	0	0	1	1	101	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9701	1	0	0
97	9707	9705	9704	0	97	9707	0	0	3	0	0	115,7	1	0	0	1	0	101	1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9701	1	0	0
98	9801	0	0	9802	98	9801	4055,92	3705,15	59	1	0	121,19	2	1	0	1	5	101	1	3	2	1	0	2	2,42	981,83	0	0	0	673,73	0	0	0	49,09	98,18	0	0	981,83	932,74	206,1	349,43	2	3	0	145,1	131,8	4,4	5	2,24	1	981,83	981,83	206,1	49,09	0	98,18	0	0	0	0	0	726,64	377,2	726,64	349,43	147,27	0	0	0	0	0	0	726,64	377,2	4055,92	3706,49	975,43	11,01	287,55	230,64	215,9	238,61	374,77	22,27	70,92	0	499,39	6,17	2183,96	9801	0	0	0
98	9802	0	0	9801	98	9802	0	0	58	0	0	121,19	2	0	0	1	5	101	1	3	2	1	1	9	10,88	2104,54	0	0	0	1406,67	0	0	0	105,23	210,45	0	0	2104,54	1999,31	472,74	0	0	0	0	145,1	131,8	0	0	0	0	2104,54	2104,54	472,74	105,23	0	210,45	0	0	0	0	0	1526,57	1526,57	1526,57	0	315,68	0	0	0	0	0	0	1526,57	1526,57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9801	0	0	1
98	9803	9802	9801	0	98	9803	0	0	33	0	0	121,19	1	0	0	1	5	101	1	3	2	1	1	11	13,3	2347,42	0	0	0	1565,24	0	0	0	117,37	234,74	0	0	2347,42	2230,05	530,43	0	0	0	0	145,1	131,8	0	0	0	0	2347,42	2347,42	530,43	117,37	0	234,74	0	0	0	0	0	1699,62	1699,62	1699,62	0	352,11	0	0	0	0	0	0	1699,62	1699,62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9801	0	0	0
98	9804	9802	9801	0	98	9804	0	0	32	1	0	121,19	1	0	0	1	5	101	1	3	2	1	0	10	12,09	1059,64	0	0	0	724,53	0	0	0	52,98	105,96	0	0	1059,64	1006,66	224,58	0	0	0	0	145,1	131,8	0	0	0	0	1059,64	1059,64	224,58	52,98	0	105,96	0	0	0	0	0	782,08	782,08	782,08	0	158,95	0	0	0	0	0	0	782,08	782,08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9801	0	0	0
98	9805	0	9801	0	98	9805	0	0	9	0	2	121,19	1	0	0	1	0	101	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9801	1	0	0
99	9901	0	0	9902	99	9901	812,65	778,74	40	1	0	121,19	1	1	0	1	3	101	1	3	7	1	0	4	4,84	897,22	0	0	0	618,49	0	0	0	44,86	89,72	0	0	897,22	852,36	186,01	74,16	2	2	0	145,1	131,8	3,1	4	2	1	897,22	897,22	186,01	44,86	0	89,72	0	0	0	0	0	666,36	592,2	666,36	74,16	134,58	0	0	0	0	0	0	666,36	592,2	812,65	738,49	195,67	2,14	65,45	44,68	41,83	63,58	78,58	4,31	13,73	0	118,19	1,19	463,47	9901	0	0	0
99	9902	0	0	9901	99	9902	0	0	39	0	0	121,19	1	0	0	1	2	101	1	7	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9901	0	0	1
99	9903	9902	9901	0	99	9903	0	0	13	1	3	121,19	1	0	0	1	1	101	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9901	1	0	0
99	9904	9902	9901	0	99	9904	0	0	2	1	0	121,19	1	0	0	1	0	101	1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9901	1	0	0
100	10001	0	0	0	100	10001	2332,56	2200,1	56	0	0	439,24	3	1	0	0	2	101	1	3	5	1	0	10	12,09	721,73	0	0	0	503,92	0	0	0	36,09	72,17	0	0	721,73	685,64	144,33	204,78	3	2	0	145,1	131,8	5,3	6	2,45	1	721,73	721,73	144,33	36,09	0	72,17	0	0	0	0	0	541,32	336,54	541,32	204,78	108,26	0	0	0	0	0	0	541,32	336,54	2332,56	2127,79	659,3	5,39	147,76	112,77	105,56	119,26	214,12	10,89	34,68	0	374,57	3,01	1279,85	10001	0	1	0
100	10002	10001	0	0	100	10002	0	0	34	1	0	439,24	1	0	0	0	5	101	1	3	2	1	1	2	2,42	918,27	0	0	0	632,24	0	0	0	45,91	91,83	0	0	918,27	872,36	191,01	0	0	0	0	145,1	131,8	0	0	0	0	918,27	918,27	191,01	45,91	0	91,83	0	0	0	0	0	681,35	681,35	681,35	0	137,74	0	0	0	0	0	0	681,35	681,35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	0	0	0
100	10003	10001	0	0	100	10003	0	0	31	0	0	439,24	1	0	0	0	5	101	1	3	2	1	0	11	13,3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	0	0	0
100	10004	10001	0	0	100	10004	0	0	28	1	0	439,24	1	0	0	0	0	101	1	3	6	1	0	10	12,09	17,72	0	0	0	15,43	0	0	0	0,89	1,77	0	0	17,72	16,84	0	0	0	0	0	145,1	131,8	0	0	0	0	17,72	17,72	0	0,89	0	1,77	0	0	0	0	0	16,84	16,84	16,84	0	2,66	0	0	0	0	0	0	16,84	16,84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	0	0	0
100	10005	10001	0	0	100	10005	0	0	25	1	0	439,24	1	0	0	0	4	101	1	3	7	1	0	3	3,63	841,69	0	0	0	582,24	0	0	0	42,08	84,17	0	0	841,69	799,61	172,82	0	0	0	0	145,1	131,8	0	0	0	0	841,69	841,69	172,82	42,08	0	84,17	0	0	0	0	0	626,79	626,79	626,79	0	126,25	0	0	0	0	0	0	626,79	626,79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	0	0	0
100	10006	10001	0	0	100	10006	0	0	2	0	0	439,24	1	0	0	0	0	101	1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	1	0	0
101	10101	0	0	10102	101	10101	1212,58	1153,59	58	1	0	439,24	2	1	0	0	2	101	1	2	5	1	0	4	4,84	0	760,45	307,27	1332,53	766,49	0	0	0	0	0	0	1042,72	0	1042,72	233,6	108,75	2	1	0	145,1	131,8	2,75	3	1,73	1	1067,72	1067,72	233,6	0	0	0	0	0	0	0	0	834,12	725,37	834,12	108,75	0	0	0	0	0	0	0	834,12	725,37	1212,58	1103,83	305,53	3,24	95,56	68	63,67	82,44	118,36	6,56	20,92	0	154,23	1,82	679,7	10101	0	0	0
101	10102	0	0	10101	101	10102	0	0	57	0	0	439,24	2	0	0	0	2	101	1	1	5	0	0	4	4,84	0	0	0	0	84,64	0	76	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	76	0	0	76	76	76	76	0	0	0	76	0	0	0	0	76	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10101	0	0	1
101	10103	10102	10101	0	101	10103	0	0	30	1	0	439,24	1	0	0	0	5	101	1	1	5	0	0	4	4,84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10101	0	0	0
102	10201	0	0	10202	102	10201	601,59	588,59	56	1	0	439,24	2	1	0	0	2	101	1	2	5	0	0	4	4,84	0	0	198,87	0	253,09	0	76	0	0	0	0	173,87	0	173,87	16,38	53,75	2	3	0	145,1	131,8	6,05	7	2,65	1	198,87	198,87	16,38	0	0	0	0	76	0	0	76	258,48	204,73	258,48	53,75	0	0	76	0	0	0	0	258,48	204,73	601,59	547,84	177,17	1,63	45,18	34,14	31,97	31,93	58,02	3,3	10,49	0	69,31	0,92	335,92	10201	0	0	0
102	10202	0	0	10201	102	10202	0	0	56	0	0	439,24	2	0	0	0	2	101	1	1	5	0	0	4	4,84	0	0	0	0	84,64	0	76	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	76	0	0	76	76	76	76	0	0	0	76	0	0	0	0	76	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10201	0	0	1
102	10203	10202	10201	0	102	10203	0	0	36	0	0	439,24	1	0	0	0	3	101	1	7	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10201	0	0	0
102	10204	10202	10201	0	102	10204	0	0	35	1	0	439,24	4	0	0	0	3	101	1	3	8	1	0	2	2,42	601	0	0	0	425,11	0	0	0	30,05	60,1	0	0	601	570,95	115,66	0	0	0	0	145,1	131,8	0	0	0	0	601	601	115,66	30,05	0	60,1	0	0	0	0	0	455,3	455,3	455,3	0	90,15	0	0	0	0	0	0	455,3	455,3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10201	0	1	0
102	10205	10202	10201	0	102	10205	0	0	21	0	0	439,24	1	0	0	0	3	101	1	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10201	0	0	0
102	10206	0	10204	0	102	10206	0	0	16	0	3	439,24	1	0	0	0	1	101	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10201	1	0	0
102	10207	0	10204	0	102	10207	0	0	0	0	0	439,24	1	0	0	0	0	101	1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10201	1	0	0
103	10301	0	0	0	103	10301	279,28	316,5	45	0	0	364,76	1	1	0	0	2	101	1	3	9	0	0	1	1,21	0	0	0	0	423,22	386	0	0	0	0	0	0	0	0	0	30,44	3	2	1	145,1	131,8	2,95	3	1,73	1	0	0	0	0	0	0	0	386	0	0	386	386	355,56	386	30,44	0	0	386	0	0	0	0	386	355,56	279,28	248,84	82,89	0,88	26,75	18,34	17,17	20	31,71	1,77	5,65	0	48,03	0,5	190,25	10301	0	1	0
103	10302	10301	0	0	103	10302	0	0	19	1	0	364,76	1	0	0	0	3	101	1	3	9	0	0	1	1,21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10301	0	0	0
103	10303	10301	0	0	103	10303	0	0	17	1	0	364,76	1	0	0	0	3	101	1	3	9	0	0	1	1,21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10301	1	0	0
104	10401	0	0	10402	104	10401	1374,66	1359,53	54	1	0	779,27	2	1	0	0	2	101	1	2	7	0	0	4	4,84	0	575,63	137,99	839,79	623,58	0	0	0	0	0	0	688,61	0	688,61	145,07	126,91	2	3	0	145,1	131,8	3,7	4	2	1	713,61	713,61	145,07	0	0	0	0	0	0	0	0	568,54	441,63	568,54	126,91	0	0	0	0	0	0	0	568,54	441,63	1374,66	1247,74	373,75	3,54	97,75	74,1	69,39	87,48	135,48	7,15	22,79	0	221,5	1,98	793,2	10401	0	0	0
104	10402	0	0	10401	104	10402	0	0	52	0	0	779,27	2	0	0	0	2	101	1	1	9	0	0	4	4,84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10401	0	0	1
104	10403	10402	10401	0	104	10403	0	0	30	0	0	779,27	1	0	0	0	3	101	1	3	3	1	1	11	13,3	1505,04	0	0	0	1015,3	0	0	0	75,25	150,5	0	0	1505,04	1429,79	330,36	0	0	0	0	145,1	131,8	0	0	0	0	1505,04	1505,04	330,36	75,25	0	150,5	0	0	0	0	0	1099,42	1099,42	1099,42	0	225,76	0	0	0	0	0	0	1099,42	1099,42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10401	0	0	0
104	10404	10402	10401	0	104	10404	0	0	17	0	3	779,27	1	0	0	0	1	101	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10401	1	0	0
