idhh	idperson	idmother	idfather	idpartner	idorighh	idorigperson	xhh_s	xhh	dag	dgn	dec	dwt	dms	dhh	ddi	deh	dct	dcz	dur	les	loc	lfo	lcs	lindi	lindi01	yem	yse	yag	ytn	yds	bsa_s	boa_s	bed_s	tscee_s	tscer_s	ttn_s	ttb01_s	ttb02_s	ttb_s	tin_s	tva_s	arf	aec	sel_s	spl	splpf	ses	ses01	ses02	ils_head	ils_earns	ils_origy	ils_tax	ils_sicee	ils_sicse	ils_sicer	ils_pen	ils_benmt	ils_bennt	ils_benki	ils_ben	ils_dispy	ils_dispy_pf	ils_dispyki	ils_taxind	ils_sic	ils_bch	ils_bsa	ils_bsu	ils_bdi	ils_bun	ils_bag	ils_dispyx	ils_dispyx_pf	ils_con	ils_con_pf	ils_coicop01	ils_coicop02	ils_coicop03	ils_coicop04	ils_coicop05	ils_coicop06	ils_coicop07	ils_coicop08	ils_coicop09	ils_coicop10	ils_coicop11	ils_coicop12	il_exp_vat	tu_household_dv_HeadID	tu_household_dv_IsDependentChild	tu_household_dv_IsLoneParent	tu_household_dv_IsPartner
170	17001	0	0	0	170	17001	669,07	723,88	52	0	0	1255,06	5	1	0	0	101	1	0	2	6	0	0	1	1,21	0	115,18	208,43	331,61	694,26	386	0	0	0	0	9,95	183,43	0	183,43	18,36	69,13	2	2	1	145,1	131,8	4,9	6	2,45	1	323,62	323,62	28,31	0	0	0	0	386	0	0	386	681,31	612,18	681,31	69,13	0	0	386	0	0	0	0	681,31	612,18	669,07	599,94	193,39	1,77	51,9	36,99	34,64	51,74	68,37	3,57	11,38	0	139,19	0,99	432,06	17001	0	1	0
170	17002	17001	0	0	170	17002	0	0	19	1	0	1255,06	1	0	0	3	101	1	0	1	9	0	0	1	1,21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17001	0	0	0
170	17003	17001	0	0	170	17003	0	0	16	1	3	1255,06	1	0	0	1	101	1	0	1	9	0	0	1	1,21	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17001	1	0	0
170	17004	17001	0	0	170	17004	0	0	13	1	3	1255,06	1	0	0	1	101	1	0	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17001	1	0	0
170	17005	17001	0	0	170	17005	0	0	10	0	2	1255,06	1	0	0	0	101	1	0	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17001	1	0	0
170	17006	17001	0	0	170	17006	0	0	1	0	0	1255,06	1	0	0	0	101	1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17001	1	0	0
171	17101	0	0	0	171	17101	331,84	342,87	83	1	0	366,46	5	1	0	0	101	1	0	2	6	0	0	1	1,21	0	0	0	0	266,02	165	90	0	0	0	0	0	0	0	0	32,2	3	1	1	145,1	131,8	0,8	1	1	1	0	0	0	0	0	0	0	255	0	0	255	255	222,8	255	32,2	0	0	255	0	0	0	0	255	222,8	331,84	299,64	84,45	1,06	25,3	22,17	20,76	25,59	33,39	2,14	6,81	0	45,88	0,6	201,27	17101	0	0	0
172	17201	0	0	0	172	17201	708,97	764,29	45	0	0	793,74	1	1	0	5	101	1	1	2	5	1	0	4	4,84	0	649	0	836,37	569,57	0	0	0	0	0	0	649	0	649	134,75	68,89	3	2	0	145,1	131,8	2,15	3	1,73	1	649	649	134,75	0	0	0	0	0	0	0	0	514,25	445,36	514,25	68,89	0	0	0	0	0	0	0	514,25	445,36	708,97	640,08	189,14	2,33	60,29	48,81	45,68	72,81	77,56	4,72	15	0	79,39	1,31	430,55	17201	0	1	0
172	17202	17201	0	0	172	17202	0	0	3	0	0	793,74	1	0	0	0	101	1	1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17201	1	0	0
172	17203	0	0	0	172	17203	0	0	39	0	0	793,74	1	0	0	5	101	1	1	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17201	0	0	0
173	17301	0	0	17302	173	17301	394,59	445,76	32	1	0	756,58	1	1	0	3	101	1	0	2	7	0	0	3	3,63	0	0	0	0	423,22	386	0	0	0	0	0	0	0	0	0	42,7	3	1	1	145,1	131,8	3,1	4	2	1	0	0	0	0	0	0	0	386	0	0	386	386	343,3	386	42,7	0	0	386	0	0	0	0	386	343,3	394,59	351,89	113,56	1,28	33,8	26,68	24,98	30,67	43,72	2,57	8,2	0	69,26	0,71	266,88	17301	0	0	0
173	17302	0	0	17301	173	17302	0	0	33	0	0	756,58	1	0	0	2	101	1	0	3	5	0	0	5	6,05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17301	0	0	1
173	17303	17302	17301	0	173	17303	0	0	9	1	2	756,58	1	0	0	0	101	1	0	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17301	1	0	0
173	17304	17302	17301	0	173	17304	0	0	4	1	0	756,58	1	0	0	0	101	1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17301	1	0	0
174	17401	0	0	17402	174	17401	135,53	542,13	42	1	0	1234,95	1	1	0	3	101	1	0	3	7	0	0	3	3,63	506,28	0	0	0	887,11	0	0	0	0	0	0	0	0	0	0	51,74	2	1	0	145,1	131,8	5,85	7	2,65	1	506,28	506,28	0	0	0	0	0	0	0	0	0	506,28	454,53	506,28	51,74	0	0	0	0	0	0	0	506,28	454,53	135,53	83,79	141,85	1,52	39,91	31,65	29,62	30,95	56,31	3,06	9,71	0	87,37	0,84	323,4	17401	0	0	0
174	17402	0	0	17401	174	17402	0	0	38	0	0	1234,95	1	0	0	3	101	1	0	2	9	0	0	6	7,26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17401	0	0	1
174	17403	17402	17401	0	174	17403	0	0	18	0	3	1234,95	1	0	0	1	101	1	0	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17401	0	0	0
174	17404	17402	17401	0	174	17404	0	0	16	0	3	1234,95	1	0	0	1	101	1	0	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17401	1	0	0
174	17405	17402	17401	0	174	17405	0	0	14	1	3	1234,95	1	0	0	1	101	1	0	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17401	1	0	0
174	17406	17402	17401	0	174	17406	0	0	10	0	2	1234,95	1	0	0	0	101	1	0	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17401	1	0	0
174	17407	0	17401	0	174	17407	0	0	0	1	0	1234,95	1	0	0	0	101	1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17401	1	0	0
175	17501	0	0	17502	175	17501	608,91	628,06	51	1	0	1651,54	2	1	0	2	101	1	0	1	9	0	0	1	1,21	0	0	117,35	0	104,33	0	0	0	0	0	0	92,35	0	92,35	2,57	58,71	3	3	0	145,1	131,8	1,8	2	1,41	1	117,35	117,35	2,57	0	0	0	0	0	0	0	0	114,78	56,07	114,78	58,71	0	0	0	0	0	0	0	114,78	56,07	608,91	550,2	157,11	1,86	55,18	39,25	36,73	47,76	68,38	3,79	12,06	0	73,06	1,05	366,92	17501	0	0	0
175	17502	0	0	17501	175	17502	0	0	59	0	0	1651,54	2	0	0	2	101	1	0	2	6	0	0	1	1,21	0	442,13	0	547,16	388,7	0	0	0	0	0	0	442,13	0	442,13	83,03	0	0	0	0	145,1	131,8	0	0	0	0	442,13	442,13	83,03	0	0	0	0	0	0	0	0	359,09	359,09	359,09	0	0	0	0	0	0	0	0	359,09	359,09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17501	0	0	1
176	17601	0	0	0	176	17601	1883,05	1731,93	82	0	0	422,93	5	1	0	2	101	1	0	4	-1	-1	0	0	0	0	0	0	0	84,64	0	90	0	0	0	0	0	0	0	0	159,1	1	2	0	145,1	131,8	4,65	5	2,24	1	0	0	0	0	0	0	0	90	0	0	90	90	-69,1	90	159,1	0	0	90	0	0	0	0	90	-69,1	1883,05	1723,95	514,13	4,56	128,94	95,59	89,48	108,63	174,1	9,23	29,38	0	242,97	2,56	994,37	17601	0	0	0
176	17602	17601	0	0	176	17602	0	0	58	1	0	422,93	4	0	0	3	101	1	0	3	8	1	1	9	10,88	1395,54	0	0	0	943,82	0	0	0	69,78	139,55	0	0	1395,54	1325,77	303,94	0	0	0	0	145,1	131,8	0	0	0	0	1395,54	1395,54	303,94	69,78	0	139,55	0	0	0	0	0	1021,82	1021,82	1021,82	0	209,33	0	0	0	0	0	0	1021,82	1021,82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17601	0	0	0
176	17603	17601	0	0	176	17603	0	0	51	0	0	422,93	5	0	0	5	101	1	0	3	4	1	1	9	10,88	1223,93	0	0	0	831,78	0	0	0	61,2	122,39	0	0	1223,93	1162,73	263,18	0	0	0	0	145,1	131,8	0	0	0	0	1223,93	1223,93	263,18	61,2	0	122,39	0	0	0	0	0	899,55	899,55	899,55	0	183,59	0	0	0	0	0	0	899,55	899,55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17601	0	0	0
176	17604	0	17602	0	176	17604	0	0	34	1	0	422,93	1	0	0	5	101	1	0	2	2	0	0	8	9,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17601	0	0	0
176	17605	0	17602	0	176	17605	0	0	26	1	0	422,93	1	0	0	5	101	1	0	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17601	0	0	0
177	17701	0	0	17702	177	17701	442,76	509,92	44	1	0	864,49	2	1	0	0	101	1	0	2	8	0	0	6	7,26	0	0	136,73	0	543,54	386	0	0	0	0	0	111,73	0	111,73	4,51	48,49	1	1	1	145,1	131,8	4,45	6	2,45	1	136,73	136,73	4,51	0	0	0	0	386	0	0	386	518,23	469,74	518,23	48,49	0	0	386	0	0	0	0	518,23	469,74	442,76	394,27	141,28	1,4	41,58	29,47	27,61	29,98	48,1	2,84	9,06	0	73,96	0,79	303,06	17701	0	0	0
177	17702	0	0	17701	177	17702	0	0	46	0	0	864,49	2	0	0	0	101	1	0	2	6	0	0	1	1,21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17701	0	0	1
177	17703	17702	17701	0	177	17703	0	0	16	1	3	864,49	1	0	0	1	101	1	0	1	9	0	0	1	1,21	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17701	1	0	0
177	17704	17702	17701	0	177	17704	0	0	2	1	0	864,49	1	0	0	0	101	1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17701	1	0	0
177	17705	0	17701	0	177	17705	0	0	9	1	2	864,49	1	0	0	0	101	1	0	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17701	1	0	0
177	17706	0	17701	0	177	17706	0	0	8	1	2	864,49	1	0	0	0	101	1	0	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17701	1	0	0
178	17801	0	0	17802	178	17801	716,81	661,08	76	0	0	368,64	1	1	0	0	101	1	0	1	9	0	0	1	1,21	0	0	117,29	0	188,93	0	90	0	0	0	0	92,29	0	92,29	2,56	61,01	3	3	0	145,1	131,8	1,7	2	1,41	1	117,29	117,29	2,56	0	0	0	0	90	0	0	90	204,73	143,72	204,73	61,01	0	0	90	0	0	0	0	204,73	143,72	716,81	655,8	168,85	2,15	46,17	45,12	42,24	52,59	67,15	4,36	13,89	0	69,72	1,21	381,31	17801	0	0	0
178	17802	0	0	17801	178	17802	0	0	58	1	0	368,64	1	0	0	2	101	1	0	2	6	0	0	1	1,21	0	719,38	0	2225,79	527,11	0	0	0	0	0	0	719,38	0	719,38	152,35	0	0	0	0	145,1	131,8	0	0	0	0	719,38	719,38	152,35	0	0	0	0	0	0	0	0	567,04	567,04	567,04	0	0	0	0	0	0	0	0	567,04	567,04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17801	0	0	1
179	17901	0	0	0	179	17901	579,55	561,92	38	0	0	487,07	3	1	0	2	101	1	0	3	9	0	0	12	14,51	710,45	0	0	0	650,96	0	0	0	0	0	0	0	0	0	0	52,92	2	2	0	145,1	131,8	5,5	6	2,45	1	710,45	710,45	0	0	0	0	0	0	0	0	0	710,45	657,53	710,45	52,92	0	0	0	0	0	0	0	710,45	657,53	579,55	526,63	152,08	1,54	41,86	32,06	30,04	33,9	55,95	3,1	9,85	0	87,16	0,87	330,73	17901	0	1	0
179	17902	17901	0	0	179	17902	0	0	22	1	0	487,07	1	0	0	3	101	1	0	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17901	0	0	0
179	17903	17901	0	0	179	17903	0	0	20	0	0	487,07	1	0	0	3	101	1	0	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17901	0	0	0
179	17904	17901	0	0	179	17904	0	0	15	1	3	487,07	1	0	0	1	101	1	0	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17901	1	0	0
179	17905	17901	0	0	179	17905	0	0	12	1	2	487,07	1	0	0	0	101	1	0	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17901	1	0	0
179	17906	17901	0	0	179	17906	0	0	8	1	2	487,07	1	0	0	0	101	1	0	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17901	1	0	0
180	18001	0	0	18002	180	18001	441,84	427,37	49	1	0	1509,34	2	1	0	2	101	1	0	1	9	0	0	1	1,21	0	0	646,48	0	477,02	0	0	0	0	0	0	621,48	0	621,48	127,87	39,79	2	3	0	145,1	131,8	7,3	8	2,83	1	646,48	646,48	127,87	0	0	0	0	0	0	0	0	518,61	478,82	518,61	39,79	0	0	0	0	0	0	0	518,61	478,82	441,84	402,05	130,59	1,08	29,35	22,25	20,8	25,01	41,51	2,15	6,82	0	69,28	0,6	248,68	18001	0	0	0
180	18002	0	0	18001	180	18002	0	0	48	0	0	1509,34	2	0	0	0	101	1	0	2	6	0	0	1	1,21	0	281,23	0	668,01	237,64	0	0	0	0	0	0	281,23	0	281,23	42,81	0	0	0	0	145,1	131,8	0	0	0	0	281,23	281,23	42,81	0	0	0	0	0	0	0	0	238,42	238,42	238,42	0	0	0	0	0	0	0	0	238,42	238,42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18001	0	0	1
180	18003	18002	18001	0	180	18003	0	0	22	1	0	1509,34	1	0	0	3	101	1	0	1	9	0	0	1	1,21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18001	0	0	0
180	18004	18002	18001	18007	180	18004	0	0	19	1	0	1509,34	2	0	0	3	101	1	0	1	9	0	0	1	1,21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18001	0	0	0
180	18005	18002	18001	0	180	18005	0	0	16	1	3	1509,34	1	0	0	1	101	1	0	1	9	0	0	1	1,21	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18001	1	0	0
180	18006	18002	18001	0	180	18006	0	0	16	1	3	1509,34	1	0	0	1	101	1	0	1	9	0	0	1	1,21	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18001	1	0	0
180	18007	0	0	18004	180	18007	0	0	20	0	0	1509,34	2	0	0	3	101	1	0	7	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18001	0	0	0
180	18008	18007	18004	0	180	18008	0	0	0	1	0	1509,34	1	0	0	0	101	1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18001	1	0	0
181	18101	0	0	0	181	18101	730,78	741,81	81	0	0	385,61	5	1	0	0	101	1	0	7	-1	-1	0	0	0	0	0	0	0	266,02	165	90	0	0	0	0	0	0	0	0	70,38	2	1	1	145,1	131,8	0,8	1	1	1	0	0	0	0	0	0	0	255	0	0	255	255	184,62	255	70,38	0	0	255	0	0	0	0	255	184,62	730,78	660,41	185,52	2,15	66,74	44,78	41,93	58,36	71,63	4,32	13,77	0	101,08	1,19	439,85	18101	0	0	0
182	18201	0	0	18202	182	18201	1039	965,64	63	1	0	1211,62	2	1	0	2	101	1	0	2	6	0	0	1	1,21	0	0	87,72	0	163,52	0	90	0	0	0	0	62,72	0	62,72	0,64	88,33	2	2	0	145,1	131,8	4,85	5	2,24	1	87,72	87,72	0,64	0	0	0	0	90	0	0	90	177,08	88,75	177,08	88,33	0	0	90	0	0	0	0	177,08	88,75	1039	950,67	281,79	2,53	75,18	53,04	49,66	61,96	78,87	5,12	16,31	0	148,32	1,43	552,07	18201	0	0	0
182	18202	0	0	18201	182	18202	0	0	56	0	0	1211,62	2	0	0	2	101	1	0	1	9	0	0	1	1,21	0	0	0	0	84,64	0	90	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	90	0	0	90	90	90	90	0	0	0	90	0	0	0	0	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18201	0	0	1
182	18203	18202	18201	0	182	18203	0	0	29	0	0	1211,62	1	0	0	2	101	1	0	3	5	0	0	12	14,51	816,79	0	0	0	748,4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	816,79	816,79	0	0	0	0	0	0	0	0	0	816,79	816,79	816,79	0	0	0	0	0	0	0	0	816,79	816,79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18201	0	0	0
182	18204	18202	18201	0	182	18204	0	0	25	1	0	1211,62	1	0	1	0	101	1	0	8	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18201	0	0	0
182	18205	18202	18201	0	182	18205	0	0	14	0	3	1211,62	1	0	0	1	101	1	0	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18201	1	0	0
183	18301	0	0	0	183	18301	496,65	513,03	29	1	5	426,47	1	1	0	3	101	1	0	2	6	0	0	1	1,21	0	0	0	0	181,38	165	0	0	0	0	0	0	0	0	0	46,92	2	1	1	145,1	131,8	1,1	1	1	1	0	0	0	0	0	0	0	165	0	0	165	165	118,08	165	46,92	0	0	165	0	0	0	0	165	118,08	496,65	449,72	121,78	1,61	40,74	33,61	31,47	49,2	50,33	3,25	10,32	0	58,3	0,89	293,27	18301	0	0	0
184	18401	0	0	18402	184	18401	1582,67	1424,66	66	1	0	462,31	1	1	0	2	101	1	0	2	6	0	0	1	1,21	0	1409,03	326,65	2046,16	1225,51	0	0	0	0	0	0	1710,68	0	1710,68	400,17	135,35	3	3	0	145,1	131,8	3,8	4	2	1	1735,68	1735,68	400,17	0	0	0	0	0	0	0	0	1335,51	1200,16	1335,51	135,35	0	0	0	0	0	0	0	1335,51	1200,16	1582,67	1447,32	372,44	4,26	119,71	89,19	83,49	99,37	139,39	8,6	27,43	0	191,9	2,38	845,95	18401	0	0	0
184	18402	0	0	18401	184	18402	0	0	60	0	0	462,31	1	0	0	0	101	1	0	1	9	0	0	1	1,21	0	0	0	0	84,64	0	90	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	90	0	0	90	90	90	90	0	0	0	90	0	0	0	0	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18401	0	0	1
184	18403	18402	18401	0	184	18403	0	0	27	1	5	462,31	1	0	0	3	101	1	0	3	6	0	0	1	1,21	509,5	0	0	0	466,84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	509,5	509,5	0	0	0	0	0	0	0	0	0	509,5	509,5	509,5	0	0	0	0	0	0	0	0	509,5	509,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18401	0	0	0
